Physics_Setting,tbin_number,t_min,t_max,phibin_number,phi_min,phi_max,avg_ratio,avg_ratio_error
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,1,0,24,0.93128726104026,0.1050051676627757
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,2,24,48,0.975167801405875,0.11380905213918449
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,3,48,72,0.9919369075355607,0.09026032383305722
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,4,72,96,0.8617864749634105,0.06862533116562115
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,5,96,120,0.9540987073706457,0.06494586668903009
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,6,120,144,0.8582758232989269,0.05631475930899794
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,7,144,168,0.9879858441977692,0.07047719138914695
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,8,168,192,1.046157334580966,0.07438042041032458
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,9,192,216,1.0695803418988457,0.07239479711687243
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,10,216,240,1.0210192523353905,0.06404063777218168
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,11,240,264,0.9830794252188644,0.06322642604926278
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,12,264,288,0.9808531357345028,0.07767379219473074
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,13,288,312,0.9557956216892408,0.08596006435825626
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,14,312,336,0.9855027868033248,0.09935826533013678
Q3p85_W2p62_t0p21_loweps,3,0.272,0.31,15,336,360,0.7928163186993878,0.095140050430124
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,1,0,24,1.0522235711365233,0.13238167798540157
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,2,24,48,1.0984849133650836,0.1337337752053163
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,3,48,72,0.9847177875107973,0.08870590675873696
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,4,72,96,0.8494134708915136,0.06892380251344311
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,5,96,120,0.957310012407911,0.071748198840563
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,6,120,144,1.0016963259497202,0.07030505899613462
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,7,144,168,1.084961435767979,0.07743088683180795
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,8,168,192,1.113932738469435,0.07888523888292673
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,9,192,216,1.2823828891931324,0.08627373359629438
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,10,216,240,1.110032671463853,0.07430364203164765
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,11,240,264,0.974991695225174,0.06842645670416442
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,12,264,288,0.952201748410189,0.07800129345728452
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,13,288,312,1.0746765127539701,0.09846258148014146
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,14,312,336,0.9372811512353815,0.10518280952064792
Q3p85_W2p62_t0p21_loweps,4,0.31,0.358,15,336,360,1.0151214386835468,0.14032672010446573
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,1,0,24,1.3254977265032015,0.21047297425895267
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,2,24,48,1.2326919803773775,0.168425770113089
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,3,48,72,1.1709486616329068,0.1293098989432413
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,4,72,96,0.9930664818954421,0.08980893416395763
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,5,96,120,0.8891553183107062,0.07156518749683544
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,6,120,144,1.0100611749602755,0.07225344084822569
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,7,144,168,1.0336068285483768,0.08256985574894504
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,8,168,192,1.096446519096968,0.08331248644029943
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,9,192,216,1.1131127026264547,0.08293645084097057
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,10,216,240,1.0904886803682707,0.07742258190160053
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,11,240,264,0.9450461311782181,0.07570199908484825
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,12,264,288,0.9384354596013947,0.09096279449204672
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,13,288,312,1.3008158911599375,0.11631376069946585
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,14,312,336,1.2471480522665488,0.1560686734107307
Q3p85_W2p62_t0p21_loweps,5,0.358,0.5,15,336,360,1.696678307810124,0.23587788064302417
