Physics_Setting,tbin_number,t_min,t_max,phibin_number,phi_min,phi_max,avg_ratio,avg_ratio_error
Q3p85_W2p62_t0p21_higheps,2,0.236,0.272,12,264,288,0.8861346340282049,0.08668731122677527
Q3p85_W2p62_t0p21_higheps,2,0.236,0.272,13,288,312,0.967490263807562,0.0843975937083914
Q3p85_W2p62_t0p21_higheps,2,0.236,0.272,14,312,336,1.0044069124478752,0.09209862993966444
Q3p85_W2p62_t0p21_higheps,2,0.236,0.272,15,336,360,0.9617067384170469,0.09054128034690716
Q3p85_W2p62_t0p21_higheps,3,0.272,0.31,1,0,24,0.9434269812767343,0.09067592947200337
Q3p85_W2p62_t0p21_higheps,3,0.272,0.31,2,24,48,1.0375168863211872,0.09225793307271454
Q3p85_W2p62_t0p21_higheps,3,0.272,0.31,3,48,72,1.0563774277284186,0.09192634464860132
Q3p85_W2p62_t0p21_higheps,3,0.272,0.31,4,72,96,0.9911632303022723,0.09380807036442362
Q3p85_W2p62_t0p21_higheps,3,0.272,0.31,5,96,120,1.0633931002402663,0.09101576759723419
Q3p85_W2p62_t0p21_higheps,3,0.272,0.31,6,120,144,0.8735455663579502,0.08548658942653962
Q3p85_W2p62_t0p21_higheps,3,0.272,0.31,7,144,168,0.9355945138986652,0.09678445727377599
Q3p85_W2p62_t0p21_higheps,3,0.272,0.31,8,168,192,0.9392744310686921,0.0920850598960072
Q3p85_W2p62_t0p21_higheps,3,0.272,0.31,9,192,216,1.0301477292001768,0.10809449509317184
Q3p85_W2p62_t0p21_higheps,3,0.272,0.31,10,216,240,1.013950984223539,0.08684714284139322
Q3p85_W2p62_t0p21_higheps,3,0.272,0.31,11,240,264,0.959819754000456,0.08090967154217113
Q3p85_W2p62_t0p21_higheps,3,0.272,0.31,12,264,288,0.9564821722495089,0.0878417081033231
Q3p85_W2p62_t0p21_higheps,3,0.272,0.31,13,288,312,1.028066952327008,0.08686957826452611
Q3p85_W2p62_t0p21_higheps,3,0.272,0.31,14,312,336,1.0511395499820584,0.09427554355395532
Q3p85_W2p62_t0p21_higheps,3,0.272,0.31,15,336,360,1.0293721760976033,0.09767200232808648
Q3p85_W2p62_t0p21_higheps,4,0.31,0.358,1,0,24,1.109513536169288,0.10737489467867414
Q3p85_W2p62_t0p21_higheps,4,0.31,0.358,2,24,48,1.1306221480962055,0.09993404260045406
Q3p85_W2p62_t0p21_higheps,4,0.31,0.358,3,48,72,1.0601139450069954,0.09588421017129353
Q3p85_W2p62_t0p21_higheps,4,0.31,0.358,4,72,96,1.1458643385739564,0.10012540882060181
Q3p85_W2p62_t0p21_higheps,4,0.31,0.358,5,96,120,1.0334228341856055,0.08376740981520872
Q3p85_W2p62_t0p21_higheps,4,0.31,0.358,6,120,144,0.9462968780415153,0.08570521715717341
Q3p85_W2p62_t0p21_higheps,4,0.31,0.358,7,144,168,0.9270216993089081,0.08896647672071782
Q3p85_W2p62_t0p21_higheps,4,0.31,0.358,8,168,192,0.884741280657152,0.08570553116511166
Q3p85_W2p62_t0p21_higheps,4,0.31,0.358,9,192,216,0.8942371341504401,0.08842319157771752
Q3p85_W2p62_t0p21_higheps,4,0.31,0.358,10,216,240,0.9170735206700238,0.08242883799975984
Q3p85_W2p62_t0p21_higheps,4,0.31,0.358,11,240,264,0.9324311268617402,0.07772965986922024
Q3p85_W2p62_t0p21_higheps,4,0.31,0.358,12,264,288,0.919788776585483,0.08308774889670767
Q3p85_W2p62_t0p21_higheps,4,0.31,0.358,13,288,312,0.9449589917262542,0.08130132740684799
Q3p85_W2p62_t0p21_higheps,4,0.31,0.358,14,312,336,1.0021444949302596,0.09214684142430445
Q3p85_W2p62_t0p21_higheps,4,0.31,0.358,15,336,360,1.0519971057282937,0.10711200585477876
Q3p85_W2p62_t0p21_higheps,5,0.358,0.5,1,0,24,1.319039248554054,0.12615085261516606
Q3p85_W2p62_t0p21_higheps,5,0.358,0.5,2,24,48,1.21934998204343,0.10299740367374159
Q3p85_W2p62_t0p21_higheps,5,0.358,0.5,3,48,72,1.0448376631161087,0.07859371403843943
Q3p85_W2p62_t0p21_higheps,5,0.358,0.5,4,72,96,1.2422342750924016,0.08806261459601328
Q3p85_W2p62_t0p21_higheps,5,0.358,0.5,5,96,120,1.116797336852477,0.08001187643148501
Q3p85_W2p62_t0p21_higheps,5,0.358,0.5,6,120,144,1.275693945197933,0.10430493913296209
Q3p85_W2p62_t0p21_higheps,5,0.358,0.5,7,144,168,1.158207303966007,0.1080153261549806
Q3p85_W2p62_t0p21_higheps,5,0.358,0.5,8,168,192,0.9718380930512426,0.11736559752940337
Q3p85_W2p62_t0p21_higheps,5,0.358,0.5,9,192,216,0.9832534186066613,0.10219787609684756
Q3p85_W2p62_t0p21_higheps,5,0.358,0.5,10,216,240,1.1907241566618505,0.09597417611919136
Q3p85_W2p62_t0p21_higheps,5,0.358,0.5,11,240,264,1.0610443273022632,0.07588648154053441
Q3p85_W2p62_t0p21_higheps,5,0.358,0.5,12,264,288,1.037159778634898,0.07476807411048055
Q3p85_W2p62_t0p21_higheps,5,0.358,0.5,13,288,312,1.087780757278266,0.08134979498293879
Q3p85_W2p62_t0p21_higheps,5,0.358,0.5,14,312,336,1.118161266951282,0.09621940151991308
Q3p85_W2p62_t0p21_higheps,5,0.358,0.5,15,336,360,1.165115581626707,0.12153126838804228
