Xsection_real,Xsection_real_error,Xsection_model,epsilon,theta_cm,phi_central,t_central,W,Q2
5.7949e-08,5.6682e-09,6.7921e-08,0.77977,10.98,132.0,0.291,2.61756,3.84605
5.408e-08,5.5686e-09,5.9313e-08,0.77977,10.98,156.0,0.291,2.61756,3.84605
5.0622e-08,4.9589e-09,5.5921e-08,0.77977,10.98,180.0,0.291,2.61756,3.84605
5.9075e-08,6.1946e-09,5.9313e-08,0.77977,10.98,204.0,0.291,2.61756,3.84605
6.7146e-08,5.7485e-09,6.7921e-08,0.77977,10.98,228.0,0.291,2.61756,3.84605
7.3365e-08,6.1831e-09,7.7958e-08,0.77977,10.98,252.0,0.291,2.61756,3.84605
8.1041e-08,7.4287e-09,8.56e-08,0.77977,10.98,276.0,0.291,2.61756,3.84605
9.0243e-08,7.6216e-09,8.9021e-08,0.77977,10.98,300.0,0.291,2.61756,3.84605
9.1422e-08,8.1903e-09,8.9051e-08,0.77977,10.98,324.0,0.291,2.61756,3.84605
8.784e-08,8.3308e-09,8.8085e-08,0.77977,10.98,348.0,0.291,2.61756,3.84605
7.7734e-08,7.5148e-09,7.5124e-08,0.78021,13.2,12.0,0.334,2.60706,3.88661
8.196e-08,7.2509e-09,7.6808e-08,0.78021,13.2,36.0,0.334,2.60706,3.88661
7.9641e-08,7.1992e-09,7.7824e-08,0.78021,13.2,60.0,0.334,2.60706,3.88661
8.475e-08,7.3878e-09,7.524e-08,0.78021,13.2,84.0,0.334,2.60706,3.88661
6.9177e-08,5.6064e-09,6.7873e-08,0.78021,13.2,108.0,0.334,2.60706,3.88661
5.3603e-08,4.8553e-09,5.7573e-08,0.78021,13.2,132.0,0.334,2.60706,3.88661
4.3809e-08,4.2039e-09,4.8522e-08,0.78021,13.2,156.0,0.334,2.60706,3.88661
3.8392e-08,3.7187e-09,4.4922e-08,0.78021,13.2,180.0,0.334,2.60706,3.88661
4.2156e-08,4.1672e-09,4.8522e-08,0.78021,13.2,204.0,0.334,2.60706,3.88661
5.1794e-08,4.6556e-09,5.7573e-08,0.78021,13.2,228.0,0.334,2.60706,3.88661
6.2391e-08,5.1971e-09,6.7873e-08,0.78021,13.2,252.0,0.334,2.60706,3.88661
6.7944e-08,6.1332e-09,7.524e-08,0.78021,13.2,276.0,0.334,2.60706,3.88661
7.1669e-08,6.1574e-09,7.7824e-08,0.78021,13.2,300.0,0.334,2.60706,3.88661
7.313e-08,6.7187e-09,7.6808e-08,0.78021,13.2,324.0,0.334,2.60706,3.88661
7.3508e-08,7.4831e-09,7.5124e-08,0.78021,13.2,348.0,0.334,2.60706,3.88661
7.5122e-08,7.1814e-09,6.6239e-08,0.78026,17.43,12.0,0.429,2.59707,3.93161
7.2095e-08,6.0691e-09,6.5283e-08,0.78026,17.43,36.0,0.429,2.59707,3.93161
6.16e-08,4.6248e-09,6.2017e-08,0.78026,17.43,60.0,0.429,2.59707,3.93161
6.6995e-08,4.7463e-09,5.497e-08,0.78026,17.43,84.0,0.429,2.59707,3.93161
4.958e-08,3.5533e-09,4.4157e-08,0.78026,17.43,108.0,0.429,2.59707,3.93161
4.1134e-08,3.3641e-09,3.1875e-08,0.78026,17.43,132.0,0.429,2.59707,3.93161
2.5347e-08,2.3651e-09,2.2017e-08,0.78026,17.43,156.0,0.429,2.59707,3.93161
1.7235e-08,2.0811e-09,1.8236e-08,0.78026,17.43,180.0,0.429,2.59707,3.93161
2.1398e-08,2.224e-09,2.2017e-08,0.78026,17.43,204.0,0.429,2.59707,3.93161
3.8198e-08,3.0807e-09,3.1875e-08,0.78026,17.43,228.0,0.429,2.59707,3.93161
4.7057e-08,3.3663e-09,4.4157e-08,0.78026,17.43,252.0,0.429,2.59707,3.93161
5.6113e-08,4.0391e-09,5.497e-08,0.78026,17.43,276.0,0.429,2.59707,3.93161
6.4126e-08,4.789e-09,6.2017e-08,0.78026,17.43,300.0,0.429,2.59707,3.93161
6.6075e-08,5.676e-09,6.5283e-08,0.78026,17.43,324.0,0.429,2.59707,3.93161
6.6323e-08,6.9146e-09,6.6239e-08,0.78026,17.43,348.0,0.429,2.59707,3.93161
