Xsection_real,Xsection_real_error,Xsection_model,epsilon,theta_cm,phi_central,t_central,W,Q2
7.4665e-08,8.0113e-09,7.9795e-08,0.29155,9.04,348.0,0.254,2.63499,3.77487
6.3631e-08,7.1746e-09,7.2039e-08,0.29348,10.98,12.0,0.291,2.61756,3.84605
6.6881e-08,7.8043e-09,7.2006e-08,0.29348,10.98,36.0,0.291,2.61756,3.84605
6.7879e-08,6.1768e-09,7.127e-08,0.29348,10.98,60.0,0.291,2.61756,3.84605
5.7508e-08,4.5769e-09,6.9055e-08,0.29348,10.98,84.0,0.291,2.61756,3.84605
6.0081e-08,4.0889e-09,6.5209e-08,0.29348,10.98,108.0,0.291,2.61756,3.84605
5.0136e-08,3.2896e-09,6.0586e-08,0.29348,10.98,132.0,0.291,2.61756,3.84605
5.3894e-08,3.8445e-09,5.6774e-08,0.29348,10.98,156.0,0.291,2.61756,3.84605
5.5458e-08,3.9431e-09,5.5294e-08,0.29348,10.98,180.0,0.291,2.61756,3.84605
5.8312e-08,3.9472e-09,5.6774e-08,0.29348,10.98,204.0,0.291,2.61756,3.84605
5.9646e-08,3.7413e-09,6.0586e-08,0.29348,10.98,228.0,0.291,2.61756,3.84605
6.189e-08,3.9794e-09,6.5209e-08,0.29348,10.98,252.0,0.291,2.61756,3.84605
6.5401e-08,5.1788e-09,6.9055e-08,0.29348,10.98,276.0,0.291,2.61756,3.84605
6.5426e-08,5.8835e-09,7.127e-08,0.29348,10.98,300.0,0.291,2.61756,3.84605
6.7575e-08,6.8129e-09,7.2006e-08,0.29348,10.98,324.0,0.291,2.61756,3.84605
5.4121e-08,6.4944e-09,7.2039e-08,0.29348,10.98,348.0,0.291,2.61756,3.84605
6.2076e-08,7.8096e-09,6.3492e-08,0.29498,13.2,12.0,0.334,2.60706,3.88661
6.5489e-08,7.9725e-09,6.3759e-08,0.29498,13.2,36.0,0.334,2.60706,3.88661
5.9149e-08,5.329e-09,6.3466e-08,0.29498,13.2,60.0,0.334,2.60706,3.88661
5.0128e-08,4.065e-09,6.1623e-08,0.29498,13.2,84.0,0.334,2.60706,3.88661
5.3346e-08,3.9984e-09,5.7932e-08,0.29498,13.2,108.0,0.334,2.60706,3.88661
5.1614e-08,3.6211e-09,5.325e-08,0.29498,13.2,132.0,0.334,2.60706,3.88661
5.1678e-08,3.6875e-09,4.9293e-08,0.29498,13.2,156.0,0.334,2.60706,3.88661
5.1307e-08,3.6327e-09,4.7742e-08,0.29498,13.2,180.0,0.334,2.60706,3.88661
6.1077e-08,4.108e-09,4.9293e-08,0.29498,13.2,204.0,0.334,2.60706,3.88661
5.7078e-08,3.8215e-09,5.325e-08,0.29498,13.2,228.0,0.334,2.60706,3.88661
5.4366e-08,3.8153e-09,5.7932e-08,0.29498,13.2,252.0,0.334,2.60706,3.88661
5.61e-08,4.5978e-09,6.1623e-08,0.29498,13.2,276.0,0.334,2.60706,3.88661
6.4643e-08,5.9226e-09,6.3466e-08,0.29498,13.2,300.0,0.334,2.60706,3.88661
5.5893e-08,6.2721e-09,6.3759e-08,0.29498,13.2,324.0,0.334,2.60706,3.88661
5.9903e-08,8.2805e-09,6.3492e-08,0.29498,13.2,348.0,0.334,2.60706,3.88661
6.3617e-08,1.0101e-08,5.2893e-08,0.29533,17.43,12.0,0.429,2.59707,3.93161
5.8439e-08,7.9845e-09,5.1936e-08,0.29533,17.43,36.0,0.429,2.59707,3.93161
5.3912e-08,5.9529e-09,4.9613e-08,0.29533,17.43,60.0,0.429,2.59707,3.93161
4.2732e-08,3.8632e-09,4.5555e-08,0.29533,17.43,84.0,0.429,2.59707,3.93161
3.4172e-08,2.7493e-09,4.0008e-08,0.29533,17.43,108.0,0.429,2.59707,3.93161
3.3656e-08,2.4042e-09,3.4093e-08,0.29533,17.43,132.0,0.429,2.59707,3.93161
2.975e-08,2.3754e-09,2.9502e-08,0.29533,17.43,156.0,0.429,2.59707,3.93161
2.9568e-08,2.2469e-09,2.7767e-08,0.29533,17.43,180.0,0.429,2.59707,3.93161
3.2036e-08,2.3858e-09,2.9502e-08,0.29533,17.43,204.0,0.429,2.59707,3.93161
3.6296e-08,2.5745e-09,3.4093e-08,0.29533,17.43,228.0,0.429,2.59707,3.93161
3.6252e-08,2.9059e-09,4.0008e-08,0.29533,17.43,252.0,0.429,2.59707,3.93161
4.041e-08,3.9157e-09,4.5555e-08,0.29533,17.43,276.0,0.429,2.59707,3.93161
5.9881e-08,5.3544e-09,4.9613e-08,0.29533,17.43,300.0,0.429,2.59707,3.93161
5.9211e-08,7.4101e-09,5.1937e-08,0.29533,17.43,324.0,0.429,2.59707,3.93161
8.1603e-08,1.1343e-08,5.2893e-08,0.29533,17.43,348.0,0.429,2.59707,3.93161
