Xsection_real,Xsection_real_error,Xsection_model,epsilon,theta_cm,phi_central,t_central,W,Q2
6.9996e-08,5.6737e-09,6.7732e-08,0.78021,13.2,108.0,0.334,2.60706,3.88661
5.444e-08,4.9306e-09,5.7529e-08,0.78021,13.2,132.0,0.334,2.60706,3.88661
4.4708e-08,4.2906e-09,4.8228e-08,0.78021,13.2,156.0,0.334,2.60706,3.88661
3.9351e-08,3.812e-09,4.4477e-08,0.78021,13.2,180.0,0.334,2.60706,3.88661
4.3127e-08,4.2644e-09,4.8228e-08,0.78021,13.2,204.0,0.334,2.60706,3.88661
5.2759e-08,4.7421e-09,5.7529e-08,0.78021,13.2,228.0,0.334,2.60706,3.88661
6.3156e-08,5.2648e-09,6.7732e-08,0.78021,13.2,252.0,0.334,2.60706,3.88661
6.8343e-08,6.1737e-09,7.4303e-08,0.78021,13.2,276.0,0.334,2.60706,3.88661
7.1287e-08,6.1333e-09,7.544e-08,0.78021,13.2,300.0,0.334,2.60706,3.88661
7.2982e-08,6.7107e-09,7.2826e-08,0.78021,13.2,324.0,0.334,2.60706,3.88661
7.374e-08,7.508e-09,7.0095e-08,0.78021,13.2,348.0,0.334,2.60706,3.88661
7.6219e-08,7.2895e-09,5.7784e-08,0.78026,17.43,12.0,0.429,2.59707,3.93161
7.1714e-08,6.0576e-09,5.8813e-08,0.78026,17.43,36.0,0.429,2.59707,3.93161
6.1278e-08,4.6094e-09,5.8648e-08,0.78026,17.43,60.0,0.429,2.59707,3.93161
6.7801e-08,4.8065e-09,5.458e-08,0.78026,17.43,84.0,0.429,2.59707,3.93161
5.1031e-08,3.6561e-09,4.5694e-08,0.78026,17.43,108.0,0.429,2.59707,3.93161
4.35e-08,3.5567e-09,3.4099e-08,0.78026,17.43,132.0,0.429,2.59707,3.93161
2.801e-08,2.6122e-09,2.4184e-08,0.78026,17.43,156.0,0.429,2.59707,3.93161
1.971e-08,2.3803e-09,2.0281e-08,0.78026,17.43,180.0,0.429,2.59707,3.93161
2.3779e-08,2.4716e-09,2.4184e-08,0.78026,17.43,204.0,0.429,2.59707,3.93161
4.0603e-08,3.2726e-09,3.4099e-08,0.78026,17.43,228.0,0.429,2.59707,3.93161
4.8483e-08,3.4675e-09,4.5694e-08,0.78026,17.43,252.0,0.429,2.59707,3.93161
5.6608e-08,4.0808e-09,5.458e-08,0.78026,17.43,276.0,0.429,2.59707,3.93161
6.3796e-08,4.771e-09,5.8648e-08,0.78026,17.43,300.0,0.429,2.59707,3.93161
6.5762e-08,5.6589e-09,5.8813e-08,0.78026,17.43,324.0,0.429,2.59707,3.93161
6.7325e-08,7.0225e-09,5.7784e-08,0.78026,17.43,348.0,0.429,2.59707,3.93161
