Physics_Setting,tbin_number,t_min,t_max,phibin_number,phi_min,phi_max,avg_ratio,avg_ratio_error
Q3p85_W2p62_t0p21_loweps,4,0.308,0.354,3,48,72,0.8935639480616536,0.04542372620836513
Q3p85_W2p62_t0p21_loweps,4,0.308,0.354,4,72,96,0.9773007841223221,0.059488548741309606
Q3p85_W2p62_t0p21_loweps,4,0.308,0.354,5,96,120,0.8846987598013125,0.06373727206076768
Q3p85_W2p62_t0p21_loweps,4,0.308,0.354,6,120,144,1.0082880480944636,0.09975004615954416
Q3p85_W2p62_t0p21_loweps,4,0.308,0.354,7,144,168,0.7499394370212652,0.09186911925616754
Q3p85_W2p62_t0p21_loweps,4,0.308,0.354,8,168,192,1.1852059580885421,0.13968144692889245
Q3p85_W2p62_t0p21_loweps,4,0.308,0.354,9,192,216,0.9540086328461497,0.10278912792201875
Q3p85_W2p62_t0p21_loweps,4,0.308,0.354,10,216,240,0.9807588137579338,0.07790546553966703
Q3p85_W2p62_t0p21_loweps,4,0.308,0.354,11,240,264,0.8817007209797124,0.07796652413683876
Q3p85_W2p62_t0p21_loweps,4,0.308,0.354,12,264,288,0.8858356365240583,0.0513128931643564
Q3p85_W2p62_t0p21_loweps,4,0.308,0.354,13,288,312,0.8517683478400956,0.04746181864350815
